OTU_ID,Filtered because
vOTU_12355,sample was not significant in 181 samples (1) > 0.99
vOTU_97233,sample was not significant in 181 samples (1) > 0.99
vOTU_494,sample was not significant in 181 samples (1) > 0.99
vOTU_67201,sample was not significant in 181 samples (1) > 0.99
vOTU_102783,sample was not significant in 181 samples (1) > 0.99
vOTU_3,sample was not significant in 181 samples (1) > 0.99
vOTU_141370,sample was not significant in 181 samples (1) > 0.99
vOTU_1389,sample was not significant in 181 samples (1) > 0.99
vOTU_776,sample was not significant in 181 samples (1) > 0.99
vOTU_54950,sample was not significant in 181 samples (1) > 0.99
vOTU_1029,sample was not significant in 181 samples (1) > 0.99
vOTU_129442,sample was not significant in 181 samples (1) > 0.99
vOTU_24953,sample was not significant in 181 samples (1) > 0.99
vOTU_57943,sample was not significant in 181 samples (1) > 0.99
vOTU_93322,sample was not significant in 181 samples (1) > 0.99
vOTU_56461,sample was not significant in 181 samples (1) > 0.99
vOTU_8071,sample was not significant in 181 samples (1) > 0.99
vOTU_55490,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_7132,sample was not significant in 181 samples (1) > 0.99
vOTU_9349,sample was not significant in 181 samples (1) > 0.99
vOTU_76203,sample was not significant in 181 samples (1) > 0.99
vOTU_107435,sample was not significant in 181 samples (1) > 0.99
vOTU_3427,sample was not significant in 181 samples (1) > 0.99
vOTU_104868,sample was not significant in 181 samples (1) > 0.99
vOTU_30406,sample was not significant in 181 samples (1) > 0.99
vOTU_89294,sample was not significant in 181 samples (1) > 0.99
vOTU_13953,sample was not significant in 181 samples (1) > 0.99
vOTU_22533,sample was not significant in 181 samples (1) > 0.99
vOTU_912,sample was not significant in 181 samples (1) > 0.99
vOTU_85117,sample was not significant in 181 samples (1) > 0.99
vOTU_55661,sample was not significant in 181 samples (1) > 0.99
vOTU_33948,sample was not significant in 181 samples (1) > 0.99
vOTU_6524,sample was not significant in 181 samples (1) > 0.99
vOTU_94734,sample was not significant in 181 samples (1) > 0.99
vOTU_1466,sample was not significant in 181 samples (1) > 0.99
vOTU_11433,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_8766,sample was not significant in 181 samples (1) > 0.99
vOTU_3995,sample was not significant in 181 samples (1) > 0.99
vOTU_22230,sample was not significant in 181 samples (1) > 0.99
vOTU_790,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_99257,sample was not significant in 181 samples (1) > 0.99
vOTU_480,sample was not significant in 181 samples (1) > 0.99
vOTU_86252,sample was not significant in 181 samples (1) > 0.99
vOTU_20799,sample was not significant in 181 samples (1) > 0.99
vOTU_63597,sample was not significant in 181 samples (1) > 0.99
vOTU_16970,sample was not significant in 181 samples (1) > 0.99
vOTU_119284,sample was not significant in 181 samples (1) > 0.99
vOTU_48006,sample was not significant in 181 samples (1) > 0.99
vOTU_120299,sample was not significant in 181 samples (1) > 0.99
vOTU_45195,sample was not significant in 181 samples (1) > 0.99
vOTU_42943,sample was not significant in 181 samples (1) > 0.99
vOTU_64605,sample was not significant in 181 samples (1) > 0.99
vOTU_95756,sample was not significant in 181 samples (1) > 0.99
vOTU_15239,sample was not significant in 181 samples (1) > 0.99
vOTU_59355,sample was not significant in 181 samples (1) > 0.99
vOTU_1783,sample was not significant in 181 samples (1) > 0.99
vOTU_635,sample was not significant in 181 samples (1) > 0.99
vOTU_9644,sample was not significant in 181 samples (1) > 0.99
vOTU_10719,sample was not significant in 181 samples (1) > 0.99
vOTU_114079,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_28108,sample was not significant in 181 samples (1) > 0.99
vOTU_1660,sample was not significant in 181 samples (1) > 0.99
vOTU_56008,sample was not significant in 181 samples (1) > 0.99
vOTU_198,sample was not significant in 181 samples (1) > 0.99
vOTU_117987,sample was not significant in 181 samples (1) > 0.99
vOTU_120379,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_124268,sample was not significant in 181 samples (1) > 0.99
vOTU_122712,sample was not significant in 181 samples (1) > 0.99
vOTU_68142,sample was not significant in 181 samples (1) > 0.99
vOTU_1652,sample was not significant in 181 samples (1) > 0.99
vOTU_10671,sample was not significant in 181 samples (1) > 0.99
vOTU_34240,sample was not significant in 181 samples (1) > 0.99
vOTU_11861,sample was not significant in 181 samples (1) > 0.99
vOTU_13995,sample was not significant in 181 samples (1) > 0.99
vOTU_40826,sample was not significant in 181 samples (1) > 0.99
vOTU_8104,sample was not significant in 181 samples (1) > 0.99
vOTU_75128,sample was not significant in 181 samples (1) > 0.99
vOTU_1073,sample was not significant in 181 samples (1) > 0.99
vOTU_8920,sample was not significant in 181 samples (1) > 0.99
vOTU_407,sample was not significant in 181 samples (1) > 0.99
vOTU_28722,sample was not significant in 181 samples (1) > 0.99
vOTU_69728,sample was not significant in 181 samples (1) > 0.99
vOTU_994,sample was not significant in 181 samples (1) > 0.99
vOTU_17650,sample was not significant in 181 samples (1) > 0.99
vOTU_17571,sample was not significant in 181 samples (1) > 0.99
vOTU_29705,sample was not significant in 181 samples (1) > 0.99
vOTU_15405,sample was not significant in 181 samples (1) > 0.99
vOTU_6501,sample was not significant in 181 samples (1) > 0.99
vOTU_74443,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_186,sample was not significant in 181 samples (1) > 0.99
vOTU_17391,sample was not significant in 181 samples (1) > 0.99
vOTU_14126,sample was not significant in 181 samples (1) > 0.99
vOTU_14939,sample was not significant in 181 samples (1) > 0.99
vOTU_2458,sample was not significant in 181 samples (1) > 0.99
vOTU_265,sample was not significant in 181 samples (1) > 0.99
vOTU_1310,sample was not significant in 181 samples (1) > 0.99
vOTU_8835,sample was not significant in 181 samples (1) > 0.99
vOTU_211,sample was not significant in 181 samples (1) > 0.99
vOTU_1168,sample was not significant in 181 samples (1) > 0.99
vOTU_55908,sample was not significant in 181 samples (1) > 0.99
vOTU_116500,sample was not significant in 181 samples (1) > 0.99
vOTU_82211,sample was not significant in 181 samples (1) > 0.99
vOTU_3929,sample was not significant in 181 samples (1) > 0.99
vOTU_71167,sample was not significant in 181 samples (1) > 0.99
vOTU_13678,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_42465,sample was not significant in 181 samples (1) > 0.99
vOTU_123040,sample was not significant in 181 samples (1) > 0.99
vOTU_9652,sample was not significant in 181 samples (1) > 0.99
vOTU_98730,sample was not significant in 181 samples (1) > 0.99
vOTU_75178,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_83259,sample was not significant in 181 samples (1) > 0.99
vOTU_133564,sample was not significant in 181 samples (1) > 0.99
vOTU_11461,sample was not significant in 181 samples (1) > 0.99
vOTU_39087,sample was not significant in 181 samples (1) > 0.99
vOTU_35475,sample was not significant in 181 samples (1) > 0.99
vOTU_11092,sample was not significant in 181 samples (1) > 0.99
vOTU_78050,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_58762,sample was not significant in 181 samples (1) > 0.99
vOTU_820,sample was not significant in 181 samples (1) > 0.99
vOTU_101527,sample was not significant in 181 samples (1) > 0.99
vOTU_1580,sample was not significant in 181 samples (1) > 0.99
vOTU_179,sample was not significant in 181 samples (1) > 0.99
vOTU_16422,sample was not significant in 181 samples (1) > 0.99
vOTU_849,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_123889,sample was not significant in 181 samples (1) > 0.99
vOTU_852,sample was not significant in 181 samples (1) > 0.99
vOTU_9399,sample was not significant in 181 samples (1) > 0.99
vOTU_3554,sample was not significant in 181 samples (1) > 0.99
vOTU_112385,sample was not significant in 181 samples (1) > 0.99
vOTU_10926,sample was not significant in 181 samples (1) > 0.99
vOTU_69537,sample was not significant in 181 samples (1) > 0.99
vOTU_4694,sample was not significant in 181 samples (1) > 0.99
vOTU_91611,sample was not significant in 181 samples (1) > 0.99
vOTU_73232,sample was not significant in 181 samples (1) > 0.99
vOTU_49310,sample was not significant in 181 samples (1) > 0.99
vOTU_3711,sample was not significant in 181 samples (1) > 0.99
vOTU_106158,sample was not significant in 181 samples (1) > 0.99
vOTU_22478,sample was not significant in 181 samples (1) > 0.99
vOTU_194,sample was not significant in 181 samples (1) > 0.99
vOTU_87213,sample was not significant in 181 samples (1) > 0.99
vOTU_2792,sample was not significant in 181 samples (1) > 0.99
vOTU_129286,sample was not significant in 181 samples (1) > 0.99
vOTU_33448,sample was not significant in 181 samples (1) > 0.99
vOTU_1406,sample was not significant in 181 samples (1) > 0.99
vOTU_21423,sample was not significant in 181 samples (1) > 0.99
vOTU_4389,sample was not significant in 181 samples (1) > 0.99
vOTU_7496,sample was not significant in 181 samples (1) > 0.99
vOTU_108290,sample was not significant in 181 samples (1) > 0.99
vOTU_95215,sample was not significant in 181 samples (1) > 0.99
vOTU_10955,sample was not significant in 181 samples (1) > 0.99
vOTU_14510,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_61110,sample was not significant in 181 samples (1) > 0.99
vOTU_94283,sample was not significant in 181 samples (1) > 0.99
vOTU_3505,sample was not significant in 181 samples (1) > 0.99
vOTU_123186,sample was not significant in 181 samples (1) > 0.99
vOTU_51347,sample was not significant in 181 samples (1) > 0.99
vOTU_130717,sample was not significant in 181 samples (1) > 0.99
vOTU_113741,sample was not significant in 181 samples (1) > 0.99
vOTU_92816,sample was not significant in 181 samples (1) > 0.99
vOTU_42611,sample was not significant in 181 samples (1) > 0.99
vOTU_9062,sample was not significant in 181 samples (1) > 0.99
vOTU_75906,sample was not significant in 181 samples (1) > 0.99
vOTU_40075,sample was not significant in 181 samples (1) > 0.99
vOTU_109529,sample was not significant in 181 samples (1) > 0.99
vOTU_1643,sample was not significant in 181 samples (1) > 0.99
vOTU_118286,sample was not significant in 181 samples (1) > 0.99
vOTU_112378,sample was not significant in 181 samples (1) > 0.99
vOTU_83676,sample was not significant in 181 samples (1) > 0.99
vOTU_110042,sample was not significant in 181 samples (1) > 0.99
vOTU_1161,sample was not significant in 181 samples (1) > 0.99
vOTU_8439,sample was not significant in 181 samples (1) > 0.99
vOTU_35519,sample was not significant in 181 samples (1) > 0.99
vOTU_11187,sample was not significant in 181 samples (1) > 0.99
vOTU_3151,sample was not significant in 181 samples (1) > 0.99
vOTU_34928,sample was not significant in 181 samples (1) > 0.99
vOTU_52144,sample was not significant in 181 samples (1) > 0.99
vOTU_1819,sample was not significant in 181 samples (1) > 0.99
vOTU_26273,sample was not significant in 181 samples (1) > 0.99
vOTU_5477,sample was not significant in 181 samples (1) > 0.99
vOTU_132522,sample was not significant in 181 samples (1) > 0.99
vOTU_5252,sample was not significant in 181 samples (1) > 0.99
vOTU_31581,sample was not significant in 181 samples (1) > 0.99
vOTU_65206,sample was not significant in 181 samples (1) > 0.99
vOTU_44674,sample was not significant in 181 samples (1) > 0.99
vOTU_75107,sample was not significant in 181 samples (1) > 0.99
vOTU_9804,sample was not significant in 181 samples (1) > 0.99
vOTU_125823,sample was not significant in 181 samples (1) > 0.99
vOTU_1563,sample was not significant in 181 samples (1) > 0.99
vOTU_91838,sample was not significant in 181 samples (1) > 0.99
vOTU_64714,sample was not significant in 181 samples (1) > 0.99
vOTU_2359,sample was not significant in 181 samples (1) > 0.99
vOTU_13118,sample was not significant in 181 samples (1) > 0.99
vOTU_2916,sample was not significant in 181 samples (1) > 0.99
vOTU_52431,sample was not significant in 181 samples (1) > 0.99
vOTU_169,sample was not significant in 181 samples (1) > 0.99
vOTU_8331,sample was not significant in 181 samples (1) > 0.99
vOTU_49872,sample was not significant in 181 samples (1) > 0.99
vOTU_87009,sample was not significant in 181 samples (1) > 0.99
vOTU_77179,sample was not significant in 181 samples (1) > 0.99
vOTU_62285,sample was not significant in 181 samples (1) > 0.99
vOTU_27971,sample was not significant in 181 samples (1) > 0.99
vOTU_102544,sample was not significant in 181 samples (1) > 0.99
vOTU_14616,sample was not significant in 181 samples (1) > 0.99
vOTU_12302,sample was not significant in 181 samples (1) > 0.99
vOTU_24991,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_1351,sample was not significant in 181 samples (1) > 0.99
vOTU_63273,sample was not significant in 181 samples (1) > 0.99
vOTU_114001,sample was not significant in 181 samples (1) > 0.99
vOTU_30265,sample was not significant in 181 samples (1) > 0.99
vOTU_141797,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_33865,sample was not significant in 181 samples (1) > 0.99
vOTU_1067,sample was not significant in 181 samples (1) > 0.99
vOTU_45158,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_113585,sample was not significant in 181 samples (1) > 0.99
vOTU_51312,sample was not significant in 181 samples (1) > 0.99
vOTU_7764,sample was not significant in 181 samples (1) > 0.99
vOTU_94151,sample was not significant in 181 samples (1) > 0.99
vOTU_93812,sample was not significant in 181 samples (1) > 0.99
